code,regency_code,name
320237,3202,PABUARAN
320207,3202,LENGKONG
320201,3202,PALABUHANRATU
320202,3202,SIMPENAN
320209,3202,WARUNGKIARA
320204,3202,BANTARGADUNG
320208,3202,JAMPANGTENGAH
320238,3202,PURABAYA
320210,3202,CIKEMBAR
320239,3202,NYALINDUNG
320240,3202,GEGERBITUNG
320233,3202,SUKARAJA
320234,3202,KEBONPEDES
320235,3202,CIREUNGHAS
320236,3202,SUKALARANG
320232,3202,SUKABUMI
320230,3202,KADUDAMPIT
320229,3202,CISAAT
320227,3202,GUNUNGGURUH
320211,3202,CIBADAK
320228,3202,CICANTAYAN
320231,3202,CARINGIN
320212,3202,NAGRAK
320247,3202,CIAMBAR
320216,3202,CICURUG
320217,3202,CIDAHU
320215,3202,PARAKANSALAK
320213,3202,PARUNGKUDA
320214,3202,BOJONGGENTENG
320218,3202,KALAPANUNGGAL
320206,3202,CIKIDANG
320205,3202,CISOLOK
320203,3202,CIKAKAK
320219,3202,KABANDUNGAN
320322,3203,AGRABINTA
320330,3203,LELES
320321,3203,SINDANGBARANG
320323,3203,CIDAUN
320324,3203,NARINGGUL
320320,3203,CIBINONG
320326,3203,CIKADU
320319,3203,TANGGEUNG
320332,3203,PASIRKUDA
320317,3203,KADUPANDAK
320329,3203,CIJATI
320316,3203,TAKOKAK
320314,3203,SUKANAGARA
320318,3203,PAGELARAN
320315,3203,CAMPAKA
320325,3203,CAMPAKAMULYA
320303,3203,CIBEBER
320302,3203,WARUNGKONDANG
320327,3203,GEKBRONG
320304,3203,CILAKU
320309,3203,SUKALUYU
320306,3203,BOJONGPICUNG
320331,3203,HAURWANGI
320305,3203,CIRANJANG
320308,3203,MANDE
320307,3203,KARANGTENGAH
320301,3203,CIANJUR
320311,3203,CUGENANG
320310,3203,PACET
320328,3203,CIPANAS
320313,3203,SUKARESMI
320312,3203,CIKALONGKULON
320439,3204,CIWIDEY
320440,3204,RANCABALI
320438,3204,PASIRJAMBU
320417,3204,CIMAUNG
320415,3204,PANGALENGAN
320431,3204,KERTASARI
320430,3204,PACET
320436,3204,IBUN
320435,3204,PASEH
320427,3204,CIKANCUNG
320425,3204,CICALENGKA
320426,3204,NAGREG
320428,3204,RANCAEKEK
320433,3204,MAJALAYA
320434,3204,SOLOKANJERUK
320429,3204,CIPARAY
320432,3204,BALEENDAH
320416,3204,ARJASARI
320413,3204,BANJARAN
320444,3204,CANGKUANG
320414,3204,PAMEUNGPEUK
320411,3204,KATAPANG
320437,3204,SOREANG
320446,3204,KUTAWARINGIN
320410,3204,MARGAASIH
320409,3204,MARGAHAYU
320412,3204,DAYEUHKOLOT
320408,3204,BOJONGSOANG
320405,3204,CILEUNYI
320407,3204,CILENGKRANG
320406,3204,CIMENYAN
320535,3205,CISEWU
320536,3205,CARINGIN
320537,3205,TALEGONG
320531,3205,BUNGBULANG
320532,3205,MEKARMUKTI
320534,3205,PAMULIHAN
320533,3205,PAKENJENG
320530,3205,CIKELET
320527,3205,PAMEUNGPEUK
320529,3205,CIBALONG
320528,3205,CISOMPET
320526,3205,PEUNDEUY
320524,3205,SINGAJAYA
320525,3205,CIHURIP
320522,3205,CIKAJANG
320523,3205,BANJARWANGI
320519,3205,CILAWU
320517,3205,BAYONGBONG
320518,3205,CIGEDUG
320520,3205,CISURUPAN
320521,3205,SUKARESMI
320507,3205,SAMARANG
320508,3205,PASIRWANGI
320505,3205,TAROGONG KIDUL
320504,3205,TAROGONG KALER
320501,3205,GARUT KOTA
320502,3205,KARANGPAWITAN
320503,3205,WANARAJA
320542,3205,SUCINARAJA
320541,3205,PANGATIKAN
320515,3205,SUKAWENING
320516,3205,KARANGTENGAH
320506,3205,BANYURESMI
320509,3205,LELES
320511,3205,LEUWIGOONG
320512,3205,CIBATU
320513,3205,KERSAMANAH
320540,3205,CIBIUK
320510,3205,KADUNGORA
320538,3205,BL. LIMBANGAN
320539,3205,SELAAWI
320514,3205,MALANGBONG
320601,3206,CIPATUJAH
320602,3206,KARANGNUNGGAL
320603,3206,CIKALONG
320604,3206,PANCATENGAH
320605,3206,CIKATOMAS
320606,3206,CIBALONG
320607,3206,PARUNGPONTENG
320608,3206,BANTARKALONG
320609,3206,BOJONGASIH
320610,3206,CULAMEGA
320611,3206,BOJONGGAMBIR
320612,3206,SODONGHILIR
320613,3206,TARAJU
320614,3206,SALAWU
320615,3206,PUSPAHIANG
320616,3206,TANJUNGJAYA
320617,3206,SUKARAJA
320618,3206,SALOPA
320619,3206,JATIWARAS
320620,3206,CINEAM
320621,3206,KARANG JAYA
320622,3206,MANONJAYA
320623,3206,GUNUNG TANJUNG
320624,3206,SINGAPARNA
320626,3206,SUKARAME
320625,3206,MANGUNREJA
320627,3206,CIGALONTANG
320628,3206,LEUWISARI
320630,3206,SARIWANGI
320629,3206,PADAKEMBANG
320631,3206,SUKARATU
320632,3206,CISAYONG
320633,3206,SUKAHENING
320634,3206,RAJAPOLAH
320635,3206,JAMANIS
320636,3206,CIAWI
320637,3206,KADIPATEN
320638,3206,PAGERAGEUNG
320639,3206,SUKARESIK
320718,3207,BANJARSARI
320737,3207,BANJARANYAR
320717,3207,LAKBOK
320735,3207,PURWADADI
320719,3207,PAMARICAN
320705,3207,CIDOLOG
320729,3207,CIMARAGAS
320703,3207,CIJEUNGJING
320730,3207,CISAGA
320716,3207,TAMBAKSARI
320715,3207,RANCAH
320713,3207,RAJADESA
320714,3207,SUKADANA
320701,3207,CIAMIS
320732,3207,BAREGBEG
320702,3207,CIKONENG
320731,3207,SINDANGKASIH
320706,3207,CIHAURBEUTI
320704,3207,SADANANYA
320711,3207,CIPAKU
320712,3207,JATINAGARA
320710,3207,PANAWANGAN
320709,3207,KAWALI
320734,3207,LUMBUNG
320708,3207,PANJALU
320733,3207,SUKAMANTRI
320707,3207,PANUMBANGAN
320817,3208,DARMA
320801,3208,KADUGEDE
320820,3208,NUSAHERANG
320802,3208,CINIRU
320826,3208,HANTARA
320815,3208,SELAJAMBE
320803,3208,SUBANG
320825,3208,CILEBAK
320804,3208,CIWARU
320829,3208,KARANG KANCANA
320805,3208,CIBINGBIN
320828,3208,CIBEUREUM
320806,3208,LURAGUNG
320824,3208,CIMAHI
320811,3208,CIDAHU
320827,3208,KALIMANGGIS
320810,3208,CIAWIGEBANG
320821,3208,CIPICUNG
320807,3208,LEBAKWANGI
320830,3208,MALEBER
320808,3208,GARAWANGI
320831,3208,SINDANGAGUNG
320809,3208,KUNINGAN
320818,3208,CIGUGUR
320816,3208,KRAMATMULYA
320812,3208,JALAKSANA
320823,3208,JAPARA
320813,3208,CILIMUS
320832,3208,CIGANDAMEKAR
320814,3208,MANDIRANCAN
320822,3208,PANCALANG
320819,3208,PASAWAHAN
320901,3209,WALED
320932,3209,PASALEMAN
320902,3209,CILEDUG
320933,3209,PABUARAN
320903,3209,LOSARI
320904,3209,PABEDILAN
320905,3209,BABAKAN
320930,3209,GEBANG
320906,3209,KARANGSEMBUNG
320934,3209,KARANGWARENG
320907,3209,LEMAHABANG
320908,3209,SUSUKAN LEBAK
320909,3209,SEDONG
320910,3209,ASTANAJAPURA
320911,3209,PANGENAN
320912,3209,MUNDU
320913,3209,BEBER
320938,3209,GREGED
320914,3209,TALUN
320915,3209,SUMBER
320916,3209,DUKUPUNTANG
320917,3209,PALIMANAN
320918,3209,PLUMBON
320931,3209,DEPOK
320919,3209,WERU
320936,3209,PLERED
320935,3209,TENGAH TANI
320920,3209,KEDAWUNG
320921,3209,GUNUNG JATI
320922,3209,KAPETAKAN
320939,3209,SURANENGGALA
320923,3209,KLANGENAN
320940,3209,JAMBLANG
320924,3209,ARJAWINANGUN
320925,3209,PANGURAGAN
320926,3209,CIWARINGIN
320937,3209,GEMPOL
320927,3209,SUSUKAN
320928,3209,GEGESIK
320929,3209,KALIWEDI
321001,3210,LEMAHSUGIH
321002,3210,BANTARUJEG
321026,3210,MALAUSMA
321003,3210,CIKIJING
321023,3210,CINGAMBUL
321004,3210,TALAGA
321022,3210,BANJARAN
321005,3210,ARGAPURA
321006,3210,MAJA
321007,3210,MAJALENGKA
321020,3210,CIGASONG
321008,3210,SUKAHAJI
321025,3210,SINDANG
321009,3210,RAJAGALUH
321021,3210,SINDANGWANGI
321010,3210,LEUWIMUNDING
321019,3210,PALASAH
321011,3210,JATIWANGI
321012,3210,DAWUAN
321024,3210,KASOKANDEL
321018,3210,PANYINGKIRAN
321013,3210,KADIPATEN
321014,3210,KERTAJATI
321015,3210,JATITUJUH
321016,3210,LIGUNG
321017,3210,SUMBERJAYA
321115,3211,JATINANGOR
321114,3211,CIMANGGUNG
321111,3211,TANJUNGSARI
321112,3211,SUKASARI
321113,3211,PAMULIHAN
321116,3211,RANCAKALONG
321117,3211,SUMEDANG SELATAN
321118,3211,SUMEDANG UTARA
321119,3211,GANEAS
321106,3211,SITURAJA
321105,3211,CISITU
321103,3211,DARMARAJA
321104,3211,CIBUGEL
321101,3211,WADO
321102,3211,JATINUNGGAL
321126,3211,JATIGEDE
321124,3211,TOMO
321125,3211,UJUNGJAYA
321107,3211,CONGGEANG
321108,3211,PASEH
321122,3211,CIMALAKA
321123,3211,CISARUA
321120,3211,TANJUNGKERTA
321121,3211,TANJUNGMEDAR
321110,3211,BUAHDUA
321109,3211,SURIAN
321201,3212,HAURGEULIS
321225,3212,GANTAR
321202,3212,KROYA
321203,3212,GABUSWETAN
321204,3212,CIKEDUNG
321226,3212,TRISI
321205,3212,LELEA
321206,3212,BANGODUA
321230,3212,TUKDANA
321207,3212,WIDASARI
321208,3212,KERTASEMAYA
321227,3212,SUKAGUMIWANG
321209,3212,KRANGKENG
321210,3212,KARANGAMPEL
321228,3212,KEDOKAN BUNDER
321211,3212,JUNTINYUAT
321212,3212,SLIYEG
321213,3212,JATIBARANG
321214,3212,BALONGAN
321215,3212,INDRAMAYU
321216,3212,SINDANG
321217,3212,CANTIGI
321229,3212,PASEKAN
321218,3212,LOHBENER
321219,3212,ARAHAN
321220,3212,LOSARANG
321221,3212,KANDANGHAUR
321222,3212,BONGAS
321223,3212,ANJATAN
321224,3212,SUKRA
321231,3212,PATROL
321301,3213,SAGALAHERANG
321323,3213,SERANGPANJANG
321312,3213,JALANCAGAK
321329,3213,CIATER
321302,3213,CISALAK
321326,3213,KASOMALANG
321314,3213,TANJUNGSIANG
321319,3213,CIJAMBE
321317,3213,CIBOGO
321303,3213,SUBANG
321304,3213,KALIJATI
321327,3213,DAWUAN
321320,3213,CIPEUNDEUY
321305,3213,PABUARAN
321316,3213,PATOKBEUSI
321306,3213,PURWADADI
321322,3213,CIKAUM
321307,3213,PAGADEN
321328,3213,PAGADEN BARAT
321318,3213,CIPUNAGARA
321315,3213,COMPRENG
321308,3213,BINONG
321325,3213,TAMBAKDAHAN
321309,3213,CIASEM
321311,3213,PAMANUKAN
321324,3213,SUKASARI
321310,3213,PUSAKANAGARA
321330,3213,PUSAKAJAYA
321321,3213,LEGONKULON
321313,3213,BLANAKAN
321403,3214,JATILUHUR
321415,3214,SUKASARI
321407,3214,MANIIS
321408,3214,TEGALWARU
321404,3214,PLERED
321405,3214,SUKATANI
321406,3214,DARANGDAN
321411,3214,BOJONG
321409,3214,WANAYASA
321417,3214,KIARAPEDES
321410,3214,PASAWAHAN
321416,3214,PONDOKSALAM
321401,3214,PURWAKARTA
321412,3214,BABAKANCIKAO
321402,3214,CAMPAKA
321414,3214,CIBATU
321413,3214,BUNGURSARI
321502,3215,PANGKALAN
321528,3215,TEGALWARU
321504,3215,CIAMPEL
321503,3215,TELUKJAMBE TIMUR
321527,3215,TELUKJAMBE BARAT
321505,3215,KLARI
321513,3215,CIKAMPEK
321529,3215,PURWASARI
321516,3215,TIRTAMULYA
321514,3215,JATISARI
321524,3215,BANYUSARI
321525,3215,KOTA BARU
321515,3215,CILAMAYA WETAN
321523,3215,CILAMAYA KULON
321519,3215,LEMAHABANG
321517,3215,TELAGASARI
321521,3215,MAJALAYA
321526,3215,KARAWANG TIMUR
321501,3215,KARAWANG BARAT
321518,3215,RAWAMERTA
321520,3215,TEMPURAN
321507,3215,KUTAWALUYA
321506,3215,RENGASDENGKLOK
321522,3215,JAYAKERTA
321510,3215,PEDES
321530,3215,CILEBAR
321511,3215,CIBUAYA
321509,3215,TIRTAJAYA
321508,3215,BATUJAYA
321512,3215,PAKISJAYA
321618,3216,SETU
321621,3216,SERANG BARU
321620,3216,CIKARANG PUSAT
321619,3216,CIKARANG SELATAN
321622,3216,CIBARUSAH
321623,3216,BOJONGMANGU
321611,3216,CIKARANG TIMUR
321612,3216,KEDUNG WARINGIN
321609,3216,CIKARANG UTARA
321610,3216,KARANG BAHAGIA
321607,3216,CIBITUNG
321608,3216,CIKARANG BARAT
321606,3216,TAMBUN SELATAN
321605,3216,TAMBUN UTARA
321602,3216,BABELAN
321601,3216,TARUMAJAYA
321604,3216,TAMBELANG
321603,3216,SUKAWANGI
321615,3216,SUKATANI
321614,3216,SUKAKARYA
321613,3216,PEBAYURAN
321616,3216,CABANGBUNGIN
321617,3216,MUARAGEMBONG
321713,3217,RONGGA
321715,3217,GUNUNGHALU
321714,3217,SINDANGKERTA
321711,3217,CILILIN
321710,3217,CIHAMPELAS
321712,3217,CIPONGKOR
321709,3217,BATUJAJAR
321716,3217,SAGULING
321707,3217,CIPATAT
321708,3217,PADALARANG
321706,3217,NGAMPRAH
321702,3217,PARONGPONG
321701,3217,LEMBANG
321703,3217,CISARUA
321704,3217,CIKALONGWETAN
321705,3217,CIPEUNDEUY
321803,3218,CIMERAK
321802,3218,CIJULANG
321804,3218,CIGUGUR
321805,3218,LANGKAPLANCAR
321801,3218,PARIGI
321810,3218,SIDAMULIH
321809,3218,PANGANDARAN
321808,3218,KALIPUCANG
321807,3218,PADAHERANG
321806,3218,MANGUNJAYA
327101,3271,BOGOR SELATAN
327102,3271,BOGOR TIMUR
327105,3271,BOGOR UTARA
327103,3271,BOGOR TENGAH
327104,3271,BOGOR BARAT
327106,3271,TANAH SAREAL
327205,3272,BAROS
327206,3272,LEMBURSITU
327207,3272,CIBEUREUM
327203,3272,CITAMIANG
327204,3272,WARUDOYONG
327201,3272,GUNUNGPUYUH
327202,3272,CIKOLE
327315,3273,BANDUNG KULON
327303,3273,BABAKAN CIPARAY
327304,3273,BOJONGLOA KALER
327317,3273,BOJONGLOA KIDUL
327310,3273,ASTANA ANYAR
327311,3273,REGOL
327313,3273,LENGKONG
327321,3273,BANDUNG KIDUL
327322,3273,BUAHBATU
327323,3273,RANCASARI
327327,3273,GEDEBAGE
327325,3273,CIBIRU
327328,3273,PANYILEUKAN
327326,3273,UJUNGBERUNG
327329,3273,CINAMBO
327324,3273,ARCAMANIK
327320,3273,ANTAPANI
327330,3273,MANDALAJATI
327316,3273,KIARACONDONG
327312,3273,BATUNUNGGAL
327319,3273,SUMUR BANDUNG
327305,3273,ANDIR
327306,3273,CICENDO
327309,3273,BANDUNG WETAN
327314,3273,CIBEUNYING KIDUL
327318,3273,CIBEUNYING KALER
327302,3273,COBLONG
327307,3273,SUKAJADI
327301,3273,SUKASARI
327308,3273,CIDADAP
327403,3274,HARJAMUKTI
327402,3274,LEMAH WUNGKUK
327404,3274,PEKALIPAN
327405,3274,KESAMBI
327401,3274,KEJAKSAN
327508,3275,PONDOKGEDE
327510,3275,JATISAMPURNA
327512,3275,PONDOKMELATI
327509,3275,JATIASIH
327507,3275,BANTARGEBANG
327511,3275,MUSTIKAJAYA
327501,3275,BEKASI TIMUR
327505,3275,RAWALUMBU
327504,3275,BEKASI SELATAN
327502,3275,BEKASI BARAT
327506,3275,MEDANSATRIA
327503,3275,BEKASI UTARA
327603,3276,SAWANGAN
327611,3276,BOJONGSARI
327601,3276,PANCORAN MAS
327607,3276,CIPAYUNG
327605,3276,SUKMAJAYA
327608,3276,CILODONG
327602,3276,CIMANGGIS
327610,3276,TAPOS
327606,3276,BEJI
327604,3276,LIMO
327609,3276,CINERE
327701,3277,CIMAHI SELATAN
327702,3277,CIMAHI TENGAH
327703,3277,CIMAHI UTARA
327805,3278,KAWALU
327807,3278,TAMANSARI
327806,3278,CIBEUREUM
327810,3278,PURBARATU
327803,3278,TAWANG
327801,3278,CIHIDEUNG
327808,3278,MANGKUBUMI
327804,3278,INDIHIANG
327809,3278,BUNGURSARI
327802,3278,CIPEDES
327901,3279,BANJAR
327903,3279,PURWAHARJA
327902,3279,PATARUMAN
327904,3279,LANGENSARI
330116,3301,DAYEUHLUHUR
330115,3301,WANAREJA
330114,3301,MAJENANG
330113,3301,CIMANGGU
330112,3301,KARANGPUCUNG
330118,3301,CIPARI
330111,3301,SIDAREJA
330101,3301,KEDUNGREJA
330119,3301,PATIMUAN
330110,3301,GANDRUNGMANGU
330120,3301,BANTARSARI
330109,3301,KAWUNGANTEN
330124,3301,KAMPUNG LAUT
330108,3301,JERUKLEGI
330102,3301,KESUGIHAN
330103,3301,ADIPALA
330107,3301,MAOS
330117,3301,SAMPANG
330106,3301,KROYA
330104,3301,BINANGUN
330105,3301,NUSAWUNGU
330121,3301,CILACAP SELATAN
330122,3301,CILACAP TENGAH
330123,3301,CILACAP UTARA
330201,3302,LUMBIR
330202,3302,WANGON
330203,3302,JATILAWANG
330204,3302,RAWALO
330205,3302,KEBASEN
330206,3302,KEMRANJEN
330207,3302,SUMPIUH
330208,3302,TAMBAK
330209,3302,SOMAGEDE
330210,3302,KALIBAGOR
330211,3302,BANYUMAS
330212,3302,PATIKRAJA
330213,3302,PURWOJATI
330214,3302,AJIBARANG
330215,3302,GUMELAR
330216,3302,PEKUNCEN
330217,3302,CILONGOK
330218,3302,KARANGLEWAS
330223,3302,KEDUNGBANTENG
330222,3302,BATURRADEN
330221,3302,SUMBANG
330220,3302,KEMBARAN
330219,3302,SOKARAJA
330224,3302,PURWOKERTO SELATAN
330225,3302,PURWOKERTO BARAT
330226,3302,PURWOKERTO TIMUR
330227,3302,PURWOKERTO UTARA
330301,3303,KEMANGKON
330302,3303,BUKATEJA
330303,3303,KEJOBONG
330316,3303,PENGADEGAN
330304,3303,KALIGONDANG
330305,3303,PURBALINGGA
330306,3303,KALIMANAH
330315,3303,PADAMARA
330307,3303,KUTASARI
330314,3303,BOJONGSARI
330308,3303,MREBET
330309,3303,BOBOTSARI
330310,3303,KARANGREJA
330317,3303,KARANGJAMBU
330311,3303,KARANGANYAR
330318,3303,KERTANEGARA
330312,3303,KARANGMONCOL
330313,3303,REMBANG
330401,3304,SUSUKAN
330402,3304,PURWOREJA KLAMPOK
330403,3304,MANDIRAJA
330404,3304,PURWANEGARA
330405,3304,BAWANG
330406,3304,BANJARNEGARA
330420,3304,PAGEDONGAN
330407,3304,SIGALUH
330408,3304,MADUKARA
330409,3304,BANJARMANGU
330410,3304,WANADADI
330411,3304,RAKIT
330412,3304,PUNGGELAN
330413,3304,KARANGKOBAR
330414,3304,PAGENTAN
330415,3304,PEJAWARAN
330416,3304,BATUR
330417,3304,WANAYASA
330418,3304,KALIBENING
330419,3304,PANDANARUM
330501,3305,AYAH
330502,3305,BUAYAN
330503,3305,PURING
330504,3305,PETANAHAN
330505,3305,KLIRONG
330506,3305,BULUSPESANTREN
330507,3305,AMBAL
330508,3305,MIRIT
330523,3305,BONOROWO
330509,3305,PREMBUN
330524,3305,PADURESO
330510,3305,KUTOWINANGUN
330511,3305,ALIAN
330525,3305,PONCOWARNO
330512,3305,KEBUMEN
330513,3305,PEJAGOAN
330514,3305,SRUWENG
330515,3305,ADIMULYO
330516,3305,KUWARASAN
330517,3305,ROWOKELE
330518,3305,SEMPOR
330519,3305,GOMBONG
330520,3305,KARANGANYAR
330521,3305,KARANGGAYAM
330522,3305,SADANG
330526,3305,KARANGSAMBUNG
330601,3306,GRABAG
330602,3306,NGOMBOL
330603,3306,PURWODADI
330604,3306,BAGELEN
330605,3306,KALIGESING
330606,3306,PURWOREJO
330607,3306,BANYUURIP
330608,3306,BAYAN
330609,3306,KUTOARJO
330610,3306,BUTUH
330611,3306,PITURUH
330612,3306,KEMIRI
330613,3306,BRUNO
330614,3306,GEBANG
330615,3306,LOANO
330616,3306,BENER
330701,3307,WADASLINTANG
330702,3307,KEPIL
330703,3307,SAPURAN
330715,3307,KALIBAWANG
330704,3307,KALIWIRO
330705,3307,LEKSONO
330714,3307,SUKOHARJO
330706,3307,SELOMERTO
330707,3307,KALIKAJAR
330708,3307,KERTEK
330709,3307,WONOSOBO
330710,3307,WATUMALANG
330711,3307,MOJOTENGAH
330712,3307,GARUNG
330713,3307,KEJAJAR
330801,3308,SALAMAN
330802,3308,BOROBUDUR
330803,3308,NGLUWAR
330804,3308,SALAM
330805,3308,SRUMBUNG
330806,3308,DUKUN
330808,3308,MUNTILAN
330809,3308,MUNGKID
330807,3308,SAWANGAN
330815,3308,CANDIMULYO
330810,3308,MERTOYUDAN
330811,3308,TEMPURAN
330812,3308,KAJORAN
330813,3308,KALIANGKRIK
330814,3308,BANDONGAN
330821,3308,WINDUSARI
330820,3308,SECANG
330819,3308,TEGALREJO
330816,3308,PAKIS
330818,3308,GRABAG
330817,3308,NGABLAK
330901,3309,SELO
330902,3309,AMPEL
330920,3309,GLADAGSARI
330903,3309,CEPOGO
330904,3309,MUSUK
330921,3309,TAMANSARI
330905,3309,BOYOLALI
330906,3309,MOJOSONGO
330907,3309,TERAS
330908,3309,SAWIT
330909,3309,BANYUDONO
330910,3309,SAMBI
330911,3309,NGEMPLAK
330912,3309,NOGOSARI
330913,3309,SIMO
330914,3309,KARANGGEDE
330915,3309,KLEGO
330916,3309,ANDONG
330917,3309,KEMUSU
330918,3309,WONOSEGORO
330922,3309,WONOSAMODRO
330919,3309,JUWANGI
331001,3310,PRAMBANAN
331002,3310,GANTIWARNO
331003,3310,WEDI
331004,3310,BAYAT
331005,3310,CAWAS
331006,3310,TRUCUK
331023,3310,KALIKOTES
331007,3310,KEBONARUM
331008,3310,JOGONALAN
331009,3310,MANISRENGGO
331010,3310,KARANGNONGKO
331022,3310,NGAWEN
331011,3310,CEPER
331012,3310,PEDAN
331013,3310,KARANGDOWO
331014,3310,JUWIRING
331015,3310,WONOSARI
331016,3310,DELANGGU
331017,3310,POLANHARJO
331018,3310,KARANGANOM
331019,3310,TULUNG
331020,3310,JATINOM
331021,3310,KEMALANG
331026,3310,KLATEN SELATAN
331025,3310,KLATEN TENGAH
331024,3310,KLATEN UTARA
331101,3311,WERU
331102,3311,BULU
331103,3311,TAWANGSARI
331104,3311,SUKOHARJO
331105,3311,NGUTER
331106,3311,BENDOSARI
331107,3311,POLOKARTO
331108,3311,MOJOLABAN
331109,3311,GROGOL
331110,3311,BAKI
331111,3311,GATAK
331112,3311,KARTASURA
331201,3312,PRACIMANTORO
331224,3312,PARANGGUPITO
331202,3312,GIRITONTRO
331203,3312,GIRIWOYO
331204,3312,BATUWARNO
331223,3312,KARANGTENGAH
331205,3312,TIRTOMOYO
331206,3312,NGUNTORONADI
331207,3312,BATURETNO
331208,3312,EROMOKO
331209,3312,WURYANTORO
331210,3312,MANYARAN
331211,3312,SELOGIRI
331212,3312,WONOGIRI
331213,3312,NGADIROJO
331214,3312,SIDOHARJO
331215,3312,JATIROTO
331216,3312,KISMANTORO
331217,3312,PURWANTORO
331218,3312,BULUKERTO
331225,3312,PUHPELEM
331219,3312,SLOGOHIMO
331220,3312,JATISRONO
331221,3312,JATIPURNO
331222,3312,GIRIMARTO
331301,3313,JATIPURO
331302,3313,JATIYOSO
331303,3313,JUMAPOLO
331304,3313,JUMANTONO
331305,3313,MATESIH
331306,3313,TAWANGMANGU
331307,3313,NGARGOYOSO
331308,3313,KARANGPANDAN
331309,3313,KARANGANYAR
331310,3313,TASIKMADU
331311,3313,JATEN
331312,3313,COLOMADU
331313,3313,GONDANGREJO
331314,3313,KEBAKKRAMAT
331315,3313,MOJOGEDANG
331316,3313,KERJO
331317,3313,JENAWI
331401,3314,KALIJAMBE
331402,3314,PLUPUH
331403,3314,MASARAN
331404,3314,KEDAWUNG
331405,3314,SAMBIREJO
331406,3314,GONDANG
331407,3314,SAMBUNGMACAN
331408,3314,NGRAMPAL
331409,3314,KARANGMALANG
331410,3314,SRAGEN
331411,3314,SIDOHARJO
331412,3314,TANON
331413,3314,GEMOLONG
331414,3314,MIRI
331415,3314,SUMBERLAWANG
331416,3314,MONDOKAN
331417,3314,SUKODONO
331418,3314,GESI
331419,3314,TANGEN
331420,3314,JENAR
331501,3315,KEDUNGJATI
331502,3315,KARANGRAYUNG
331503,3315,PENAWANGAN
331504,3315,TOROH
331505,3315,GEYER
331506,3315,PULOKULON
331507,3315,KRADENAN
331508,3315,GABUS
331509,3315,NGARINGAN
331510,3315,WIROSARI
331511,3315,TAWANGHARJO
331512,3315,GROBOGAN
331513,3315,PURWODADI
331514,3315,BRATI
331515,3315,KLAMBU
331516,3315,GODONG
331517,3315,GUBUG
331518,3315,TEGOWANU
331519,3315,TANGGUNGHARJO
331601,3316,JATI
331602,3316,RANDUBLATUNG
331603,3316,KRADENAN
331604,3316,KEDUNGTUBAN
331605,3316,CEPU
331606,3316,SAMBONG
331607,3316,JIKEN
331615,3316,BOGOREJO
331608,3316,JEPON
331609,3316,BLORA
331611,3316,BANJAREJO
331610,3316,TUNJUNGAN
331616,3316,JAPAH
331612,3316,NGAWEN
331613,3316,KUNDURAN
331614,3316,TODANAN
331701,3317,SUMBER
331702,3317,BULU
331703,3317,GUNEM
331704,3317,SALE
331705,3317,SARANG
331706,3317,SEDAN
331707,3317,PAMOTAN
331708,3317,SULANG
331709,3317,KALIORI
331710,3317,REMBANG
331711,3317,PANCUR
331712,3317,KRAGAN
331713,3317,SLUKE
331714,3317,LASEM
331801,3318,SUKOLILO
331802,3318,KAYEN
331803,3318,TAMBAKROMO
331804,3318,WINONG
331805,3318,PUCAKWANGI
331806,3318,JAKEN
331807,3318,BATANGAN
331808,3318,JUWANA
331809,3318,JAKENAN
331810,3318,PATI
331811,3318,GABUS
331812,3318,MARGOREJO
331813,3318,GEMBONG
331814,3318,TLOGOWUNGU
331815,3318,WEDARIJAKSA
331821,3318,TRANGKIL
331816,3318,MARGOYOSO
331817,3318,GUNUNGWUNGKAL
331818,3318,CLUWAK
331819,3318,TAYU
331820,3318,DUKUHSETI
331901,3319,KALIWUNGU
331902,3319,KOTA KUDUS
331903,3319,JATI
331904,3319,UNDAAN
331905,3319,MEJOBO
331906,3319,JEKULO
331907,3319,BAE
331908,3319,GEBOG
331909,3319,DAWE
332001,3320,KEDUNG
332002,3320,PECANGAAN
332013,3320,KALINYAMATAN
332003,3320,WELAHAN
332004,3320,MAYONG
332012,3320,NALUMSARI
332005,3320,BATEALIT
332011,3320,TAHUNAN
332006,3320,JEPARA
332007,3320,MLONGGO
332015,3320,PAKIS AJI
332008,3320,BANGSRI
332014,3320,KEMBANG
332009,3320,KELING
332016,3320,DONOROJO
332010,3320,KARIMUN JAWA
332101,3321,MRANGGEN
332102,3321,KARANGAWEN
332103,3321,GUNTUR
332104,3321,SAYUNG
332105,3321,KARANGTENGAH
332112,3321,BONANG
332111,3321,DEMAK
332106,3321,WONOSALAM
332107,3321,DEMPET
332114,3321,KEBONAGUNG
332108,3321,GAJAH
332109,3321,KARANGANYAR
332110,3321,MIJEN
332113,3321,WEDUNG
332201,3322,GETASAN
332202,3322,TENGARAN
332203,3322,SUSUKAN
332217,3322,KALIWUNGU
332204,3322,SURUH
332205,3322,PABELAN
332206,3322,TUNTANG
332207,3322,BANYUBIRU
332208,3322,JAMBU
332209,3322,SUMOWONO
332210,3322,AMBARAWA
332220,3322,BANDUNGAN
332211,3322,BAWEN
332212,3322,BRINGIN
332216,3322,BANCAK
332215,3322,PRINGAPUS
332213,3322,BERGAS
332218,3322,UNGARAN BARAT
332219,3322,UNGARAN TIMUR
332308,3323,PARAKAN
